id_prova;questao;resposta_certa;resposta_detectada;correta
163;23;A;A;✓
163;24;C;C;✓
163;25;B;B;✓
163;26;A;A;✓
163;27;C;C;✓
163;28;C;C;✓
163;29;E;E;✓
163;30;D;C;✘
163;31;C;C;✓
163;32;A;A;✓
163;33;E;E;✓
163;34;E;C;✘
163;35;C;C;✓
163;36;A;A;✓
163;37;D;D;✓
163;38;C;C;✓
163;39;B;B;✓
163;40;C;C;✓
163;41;D;A;✘
163;42;C;C;✓
163;43;D;D;✓
163;44;D;E;✘
163;45;D;A;✘
163;46;D;D;✓
163;47;B;A;✘
163;48;A;A;✓
163;49;C;C;✓
163;50;C;C;✓
163;51;E;E;✓
163;52;D;D;✓
163;53;D;C;✘
163;54;D;D;✓
163;55;D;C;✘
163;56;D;D;✓
163;57;A;A;✓
163;58;D;D;✓
163;59;E;E;✓
163;60;A;A;✓
166;1;D;D;✓
166;2;B;B;✓
166;3;C;C;✓
166;4;B;A;✘
166;5;B;B;✓
166;6;D;D;✓
166;7;A;D;✘
166;8;C;C;✓
166;9;E;E;✓
166;10;A;D;✘
166;11;D;D;✓
166;12;B;B;✓
166;13;B;B;✓
166;14;C;C;✓
166;15;A;A;✓
166;16;A;A;✓
166;17;B;B;✓
166;18;D;D;✓
166;19;B;B;✓
166;20;A;A;✓
166;21;D;D;✓
166;22;E;D;✘
166;23;A;A;✓
166;24;C;C;✓
166;25;D;D;✓
166;26;A;A;✓
166;27;C;A;✘
166;28;D;D;✓
166;29;E;C;✘
166;30;A;C;✘
166;31;A;C;✘
166;32;C;B;✘
166;33;D;D;✓
166;34;B;A;✘
166;35;A;A;✓
166;36;E;E;✓
166;37;D;D;✓
166;38;B;C;✘
166;39;A;A;✓
166;40;B;B;✓
166;41;B;B;✓
166;42;C;C;✓
166;43;A;A;✓
166;44;D;E;✘
166;45;B;B;✓
166;46;A;A;✓
166;47;C;C;✓
166;48;C;C;✓
166;49;C;C;✓
166;50;E;E;✓
166;51;D;D;✓
166;52;E;E;✓
166;53;A;A;✓
166;54;C;B;✘
166;55;D;D;✓
166;56;B;B;✓
166;57;A;A;✓
166;58;C;C;✓
166;59;E;D;✘
166;60;A;A;✓
167;1;E;E;✓
167;2;B;B;✓
167;3;D;C;✘
167;4;D;B;✘
167;5;A;A;✓
167;6;E;C;✘
167;7;A;A;✓
167;8;D;A;✘
167;9;C;C;✓
167;10;B;B;✓
167;11;B;B;✓
167;12;A;A;✓
167;13;C;B;✘
167;14;C;C;✓
167;15;B;C;✘
167;16;C;B;✘
167;17;B;B;✓
167;18;C;C;✓
167;19;D;C;✘
167;20;B;B;✓
167;21;B;B;✓
167;22;A;A;✓
167;23;C;A;✘
167;24;C;C;✓
167;25;B;B;✓
167;26;A;A;✓
167;27;E;E;✓
167;28;C;C;✓
167;29;B;D;✘
167;30;D;D;✓
167;31;D;A;✘
167;32;B;B;✓
167;33;B;B;✓
167;34;D;D;✓
167;35;E;E;✓
167;36;A;A;✓
167;37;A;A;✓
167;38;C;C;✓
167;39;B;B;✓
167;40;D;D;✓
167;41;D;D;✓
167;42;A;A;✓
167;43;E;E;✓
167;44;A;A;✓
167;45;A;C;✘
167;46;C;C;✓
167;47;D;C;✘
167;48;C;C;✓
167;49;C;B;✘
167;50;E;E;✓
167;51;C;C;✓
167;52;D;D;✓
167;53;A;C;✘
167;54;C;C;✓
167;55;D;D;✓
167;56;B;B;✓
167;57;A;A;✓
167;58;D;D;✓
167;59;B;B;✓
167;60;A;A;✓
168;1;B;B;✓
168;2;D;A;✘
168;3;E;D;✘
168;4;A;A;✓
168;5;D;D;✓
168;6;D;D;✓
168;7;A;A;✓
168;8;C;C;✓
168;9;A;A;✓
168;10;C;C;✓
168;11;E;C;✘
168;12;A;A;✓
168;13;B;A;✘
168;14;D;D;✓
168;15;A;A;✓
168;16;E;D;✘
168;17;C;C;✓
168;18;A;A;✓
168;19;A;B;✘
168;20;A;A;✓
168;21;D;D;✓
168;22;A;A;✓
168;23;E;D;✘
168;24;A;D;✘
168;25;C;C;✓
168;26;B;C;✘
168;27;E;E;✓
168;28;C;C;✓
168;29;C;C;✓
168;30;B;D;✘
168;31;C;C;✓
168;32;A;A;✓
168;33;C;B;✘
168;34;A;A;✓
168;35;B;C;✘
168;36;B;B;✓
168;37;A;A;✓
168;38;C;C;✓
168;39;B;A;✘
168;40;A;C;✘
168;41;D;D;✓
168;42;E;E;✓
168;43;A;C;✘
168;44;D;D;✓
168;45;A;C;✘
168;46;E;E;✓
168;47;D;D;✓
168;48;C;C;✓
168;49;D;D;✓
168;50;B;B;✓
168;51;E;D;✘
168;52;E;D;✘
168;53;A;A;✓
168;54;A;A;✓
168;55;A;C;✘
168;56;D;B;✘
168;57;D;C;✘
168;58;A;A;✓
168;59;C;B;✘
168;60;A;A;✓
169;1;A;A;✓
169;2;B;B;✓
169;3;A;A;✓
169;4;E;E;✓
169;5;A;C;✘
169;6;A;A;✓
169;7;E;E;✓
169;8;C;C;✓
169;9;D;D;✓
169;10;D;D;✓
169;11;B;C;✘
169;12;D;D;✓
169;13;B;B;✓
169;14;C;C;✓
169;15;B;B;✓
169;16;A;B;✘
169;17;B;A;✘
169;18;B;B;✓
169;19;C;B;✘
169;20;E;E;✓
169;21;E;E;✓
169;22;E;E;✓
169;23;A;A;✓
169;24;D;A;✘
169;25;B;B;✓
169;26;D;D;✓
169;27;C;B;✘
169;28;E;D;✘
169;29;B;B;✓
169;30;B;B;✓
169;31;A;A;✓
169;32;D;D;✓
169;33;C;C;✓
169;34;E;E;✓
169;35;D;D;✓
169;36;A;A;✓
169;37;B;B;✓
169;38;D;D;✓
169;39;D;D;✓
169;40;B;C;✘
169;41;C;C;✓
169;42;A;A;✓
169;43;D;C;✘
169;44;B;B;✓
169;45;E;C;✘
169;46;D;C;✘
169;47;E;C;✘
169;48;B;B;✓
169;49;C;A;✘
169;50;A;A;✓
169;51;A;A;✓
169;52;B;B;✓
169;53;D;D;✓
169;54;B;B;✓
169;55;E;D;✘
169;56;A;B;✘
169;57;C;C;✓
169;58;B;B;✓
169;59;E;E;✓
169;60;D;D;✓
173;1;D;C;✘
173;2;D;C;✘
173;3;E;C;✘
173;4;E;E;✓
173;5;A;A;✓
173;6;C;C;✓
173;7;C;C;✓
173;8;C;B;✘
173;9;E;E;✓
173;10;D;D;✓
173;11;C;C;✓
173;12;E;D;✘
173;13;B;B;✓
173;14;B;B;✓
173;15;B;B;✓
173;16;B;B;✓
173;17;C;C;✓
173;18;E;D;✘
173;19;B;B;✓
173;20;B;B;✓
173;21;C;C;✓
173;22;A;A;✓
173;23;E;E;✓
173;24;B;A;✘
173;25;B;A;✘
173;26;A;B;✘
173;27;C;B;✘
173;28;C;C;✓
173;29;E;D;✘
173;30;B;B;✓
173;31;C;C;✓
173;32;B;A;✘
173;33;A;A;✓
173;34;A;A;✓
173;35;C;C;✓
173;36;B;B;✓
173;37;E;D;✘
173;38;C;C;✓
173;39;B;B;✓
173;40;E;E;✓
173;41;D;C;✘
173;42;B;B;✓
173;43;D;C;✘
173;44;D;D;✓
173;45;A;A;✓
173;46;C;C;✓
173;47;A;A;✓
173;48;B;B;✓
173;49;C;C;✓
173;50;B;C;✘
173;51;E;E;✓
173;52;D;C;✘
173;53;E;A;✘
173;54;D;C;✘
173;55;C;C;✓
173;56;E;D;✘
173;57;A;A;✓
173;58;A;A;✓
173;59;E;E;✓
173;60;A;A;✓
175;1;B;A;✘
175;3;A;B;✘
175;4;B;B;✓
175;5;A;A;✓
175;6;C;B;✘
175;7;D;A;✘
175;8;A;A;✓
175;9;E;A;✘
175;11;C;C;✓
175;12;A;A;✓
175;13;D;A;✘
175;14;C;C;✓
175;15;B;A;✘
175;16;C;A;✘
175;17;E;B;✘
175;18;A;C;✘
175;19;E;A;✘
175;20;B;A;✘
175;22;C;A;✘
175;23;A;B;✘
175;24;B;A;✘
175;25;C;B;✘
175;26;D;B;✘
175;27;C;D;✘
175;28;E;C;✘
175;29;A;E;✘
175;30;D;A;✘
175;31;C;D;✘
175;32;B;C;✘
175;33;B;B;✓
175;34;A;B;✘
175;35;E;A;✘
175;41;D;B;✘
175;42;B;A;✘
175;43;C;A;✘
175;44;C;A;✘
175;45;B;A;✘
175;46;A;A;✓
175;47;E;B;✘
175;48;B;A;✘
175;49;A;A;✓
175;50;E;D;✘
175;51;D;C;✘
175;52;D;C;✘
175;53;C;B;✘
175;54;B;A;✘
175;55;D;C;✘
175;56;D;B;✘
175;57;A;A;✓
175;58;A;A;✓
175;59;E;A;✘
175;60;A;A;✓
176;1;B;B;✓
176;2;C;C;✓
176;3;E;A;✘
176;4;A;A;✓
176;5;B;B;✓
176;6;A;A;✓
176;7;B;B;✓
176;8;E;E;✓
176;9;D;D;✓
176;10;E;E;✓
176;11;A;A;✓
176;12;C;C;✓
176;13;D;B;✘
176;14;D;D;✓
176;15;E;E;✓
176;16;E;D;✘
176;17;D;D;✓
176;18;C;A;✘
176;19;A;A;✓
176;20;B;B;✓
176;21;E;E;✓
176;22;E;D;✘
176;23;E;E;✓
176;24;B;B;✓
176;25;D;D;✓
176;26;B;B;✓
176;27;E;E;✓
176;28;C;C;✓
176;29;C;A;✘
176;30;C;D;✘
176;31;C;C;✓
176;32;A;A;✓
176;33;B;B;✓
176;34;D;D;✓
176;35;A;A;✓
176;36;B;B;✓
176;37;D;D;✓
176;38;C;C;✓
176;39;A;B;✘
176;40;E;E;✓
176;41;E;E;✓
176;42;B;B;✓
176;43;C;C;✓
176;44;C;C;✓
176;45;D;D;✓
176;46;B;B;✓
176;47;D;D;✓
176;48;A;A;✓
176;49;C;C;✓
176;50;B;B;✓
176;51;E;E;✓
176;52;B;A;✘
176;53;A;A;✓
176;54;E;D;✘
176;55;D;B;✘
176;56;D;D;✓
176;57;C;C;✓
176;58;A;A;✓
176;59;A;A;✓
176;60;A;A;✓
177;1;E;E;✓
177;2;D;D;✓
177;3;D;C;✘
177;4;C;B;✘
177;5;D;C;✘
177;6;B;B;✓
177;7;D;D;✓
177;8;E;E;✓
177;9;A;A;✓
177;10;C;C;✓
177;11;B;B;✓
177;12;C;C;✓
177;13;D;D;✓
177;14;A;A;✓
177;15;B;B;✓
177;16;C;C;✓
177;17;C;C;✓
177;18;C;C;✓
177;19;E;E;✓
177;20;D;C;✘
177;21;E;E;✓
177;22;C;C;✓
177;23;C;C;✓
177;24;A;A;✓
177;25;E;B;✘
177;26;D;D;✓
177;27;B;B;✓
177;28;C;C;✓
177;29;C;C;✓
177;30;D;D;✓
177;31;A;C;✘
177;32;C;C;✓
177;33;E;E;✓
177;34;D;D;✓
177;35;B;B;✓
177;36;A;C;✘
177;37;B;B;✓
177;38;C;C;✓
177;39;E;D;✘
177;40;D;D;✓
177;41;E;E;✓
177;42;C;C;✓
177;43;E;E;✓
177;44;B;B;✓
177;45;C;C;✓
177;46;A;A;✓
177;47;D;D;✓
177;48;B;B;✓
177;49;D;D;✓
177;50;A;B;✘
177;51;C;C;✓
177;52;C;A;✘
177;53;A;A;✓
177;54;C;A;✘
177;55;A;A;✓
177;56;D;D;✓
177;57;B;B;✓
177;58;E;C;✘
177;59;B;B;✓
177;60;B;B;✓
178;1;B;B;✓
178;2;A;B;✘
178;3;B;B;✓
178;4;A;A;✓
178;5;D;D;✓
178;6;A;B;✘
178;7;C;C;✓
178;8;B;B;✓
178;9;E;E;✓
178;10;C;C;✓
178;11;C;D;✘
178;12;A;A;✓
178;13;C;C;✓
178;14;C;C;✓
178;15;C;C;✓
178;16;A;A;✓
178;17;B;B;✓
178;18;E;E;✓
178;19;C;C;✓
178;20;B;B;✓
178;21;C;C;✓
178;22;B;B;✓
178;23;C;C;✓
178;24;C;C;✓
178;25;C;B;✘
178;26;A;B;✘
178;27;D;D;✓
178;28;C;C;✓
178;29;B;A;✘
178;30;C;B;✘
178;31;A;A;✓
178;32;C;B;✘
178;33;C;C;✓
178;34;A;A;✓
178;35;C;C;✓
178;36;B;B;✓
178;37;A;A;✓
178;38;D;D;✓
178;39;E;B;✘
178;40;*;B;✘
178;41;A;A;✓
178;42;B;B;✓
178;43;D;B;✘
178;44;A;A;✓
178;45;C;C;✓
178;46;B;B;✓
178;47;A;A;✓
178;48;C;A;✘
178;49;B;B;✓
178;50;C;C;✓
178;51;A;A;✓
178;52;B;A;✘
178;53;A;A;✓
178;54;C;A;✘
178;55;C;C;✓
178;56;D;D;✓
178;57;E;E;✓
178;58;A;A;✓
178;59;E;E;✓
178;60;B;B;✓
183;1;C;C;✓
183;2;D;D;✓
183;3;A;A;✓
183;4;D;D;✓
183;5;D;D;✓
183;6;A;A;✓
183;7;E;E;✓
183;8;A;B;✘
183;9;A;A;✓
183;10;D;D;✓
183;11;C;A;✘
183;12;E;D;✘
183;13;C;B;✘
183;14;D;D;✓
183;15;E;E;✓
183;16;A;A;✓
183;17;D;D;✓
183;18;B;B;✓
183;19;C;B;✘
183;20;B;B;✓
183;21;E;E;✓
183;22;A;A;✓
183;23;D;D;✓
183;24;B;B;✓
183;25;E;E;✓
183;26;A;A;✓
183;27;D;C;✘
183;28;C;C;✓
183;29;B;B;✓
183;30;A;A;✓
183;31;B;B;✓
183;32;A;A;✓
183;33;B;B;✓
183;34;A;A;✓
183;35;D;D;✓
183;36;A;B;✘
183;37;E;B;✘
183;38;C;B;✘
183;39;A;B;✘
183;40;B;B;✓
183;41;D;A;✘
183;42;B;B;✓
183;43;C;C;✓
183;44;A;A;✓
183;45;C;C;✓
183;46;B;B;✓
183;47;C;C;✓
183;48;E;E;✓
183;49;D;B;✘
183;50;A;A;✓
183;51;C;C;✓
183;52;D;D;✓
183;53;C;C;✓
183;54;C;C;✓
183;55;D;D;✓
183;56;A;A;✓
183;57;C;C;✓
183;58;D;D;✓
183;59;B;B;✓
183;60;C;C;✓
184;1;E;E;✓
184;2;B;B;✓
184;3;A;A;✓
184;4;D;A;✘
184;5;A;A;✓
184;6;A;C;✘
184;7;E;E;✓
184;8;D;A;✘
184;9;E;A;✘
184;10;D;D;✓
184;11;B;C;✘
184;12;E;D;✘
184;13;B;A;✘
184;14;C;C;✓
184;15;E;A;✘
184;16;E;C;✘
184;17;B;C;✘
184;18;D;D;✓
184;19;D;D;✓
184;20;B;B;✓
184;21;E;D;✘
184;22;A;C;✘
184;23;E;E;✓
184;24;B;C;✘
184;25;B;C;✘
184;26;A;A;✓
184;27;E;B;✘
184;28;C;C;✓
184;29;E;B;✘
184;30;E;C;✘
184;31;C;C;✓
184;32;A;B;✘
184;33;B;C;✘
184;34;E;E;✓
184;35;D;D;✓
184;36;A;A;✓
184;37;B;B;✓
184;38;C;C;✓
184;39;B;B;✓
184;40;C;C;✓
184;41;C;C;✓
184;42;A;A;✓
184;43;D;D;✓
184;44;D;A;✘
184;45;C;C;✓
184;46;A;A;✓
184;47;D;D;✓
184;48;C;C;✓
184;49;C;A;✘
184;50;C;C;✓
184;51;B;B;✓
184;52;D;C;✘
184;53;A;B;✘
184;54;A;A;✓
184;55;D;D;✓
184;56;B;B;✓
184;57;A;A;✓
184;58;B;A;✘
184;59;E;E;✓
184;60;A;A;✓
187;1;D;D;✓
187;2;A;B;✘
187;3;E;E;✓
187;4;C;C;✓
187;5;A;A;✓
187;6;E;E;✓
187;7;E;E;✓
187;8;C;C;✓
187;9;C;C;✓
187;10;D;D;✓
187;11;D;C;✘
187;12;D;B;✘
187;13;C;C;✓
187;14;C;C;✓
187;15;E;E;✓
187;16;E;E;✓
187;17;D;D;✓
187;18;C;C;✓
187;19;D;D;✓
187;20;B;B;✓
187;21;D;C;✘
187;22;A;A;✓
187;23;B;B;✓
187;24;C;C;✓
187;25;B;B;✓
187;26;A;A;✓
187;27;A;B;✘
187;28;C;C;✓
187;29;B;B;✓
187;30;C;C;✓
187;31;C;C;✓
187;32;A;A;✓
187;33;B;B;✓
187;34;E;E;✓
187;35;D;D;✓
187;36;A;A;✓
187;37;B;B;✓
187;38;C;C;✓
187;39;A;A;✓
187;40;C;C;✓
187;41;E;E;✓
187;42;B;B;✓
187;43;E;E;✓
187;44;C;C;✓
187;45;C;C;✓
187;46;C;C;✓
187;47;D;D;✓
187;48;D;D;✓
187;49;C;C;✓
187;50;E;E;✓
187;51;C;B;✘
187;52;D;D;✓
187;53;A;A;✓
187;54;A;B;✘
187;55;D;D;✓
187;56;B;B;✓
187;57;A;A;✓
187;58;D;D;✓
187;59;E;E;✓
187;60;A;A;✓
189;3;C;A;✘
189;4;D;A;✘
189;5;A;B;✘
189;6;A;A;✓
189;8;A;A;✓
189;9;*;A;✘
189;10;D;B;✘
189;11;C;A;✘
189;12;D;A;✘
189;13;B;A;✘
189;14;C;A;✘
189;15;A;A;✓
189;16;A;B;✘
189;17;D;C;✘
189;18;B;C;✘
189;19;B;C;✘
189;20;B;B;✓
189;21;E;A;✘
189;22;A;C;✘
189;23;C;B;✘
189;24;B;A;✘
189;25;E;B;✘
189;26;C;B;✘
189;27;E;C;✘
189;28;C;A;✘
189;29;B;A;✘
189;30;D;B;✘
189;31;C;B;✘
189;32;C;B;✘
189;33;E;A;✘
189;34;E;A;✘
189;35;B;B;✓
189;36;A;B;✘
189;41;D;A;✘
189;42;D;A;✘
189;43;E;A;✘
189;44;E;A;✘
189;45;D;A;✘
189;47;A;A;✓
189;48;D;A;✘
189;49;C;A;✘
189;51;C;A;✘
189;52;E;B;✘
189;53;A;A;✓
189;54;E;A;✘
189;59;A;A;✓
190;1;E;E;✓
190;2;B;B;✓
190;3;E;D;✘
190;4;D;C;✘
190;5;A;A;✓
190;6;A;A;✓
190;7;A;D;✘
190;8;E;E;✓
190;9;E;E;✓
190;10;D;D;✓
190;11;B;B;✓
190;12;A;A;✓
190;13;B;A;✘
190;14;E;B;✘
190;15;D;D;✓
190;16;E;E;✓
190;17;A;A;✓
190;18;C;C;✓
190;19;D;D;✓
190;20;B;B;✓
190;21;E;E;✓
190;22;A;A;✓
190;23;B;B;✓
190;24;C;C;✓
190;25;B;B;✓
190;26;A;A;✓
190;27;E;D;✘
190;28;C;C;✓
190;29;B;B;✓
190;30;E;E;✓
190;31;C;C;✓
190;32;A;A;✓
190;33;B;B;✓
190;34;E;E;✓
190;35;D;D;✓
190;36;A;A;✓
190;37;B;B;✓
190;38;C;C;✓
190;39;B;B;✓
190;40;D;D;✓
190;41;C;C;✓
190;42;B;C;✘
190;43;C;C;✓
190;44;D;D;✓
190;45;C;C;✓
190;46;A;A;✓
190;47;D;D;✓
190;48;D;D;✓
190;49;C;C;✓
190;50;B;B;✓
190;51;C;B;✘
190;52;C;A;✘
190;53;A;A;✓
190;54;C;B;✘
190;55;D;D;✓
190;56;B;A;✘
190;57;A;A;✓
190;58;E;E;✓
190;59;E;E;✓
190;60;A;A;✓
193;1;C;A;✘
193;2;B;B;✓
193;3;E;C;✘
193;4;E;A;✘
193;5;B;B;✓
193;6;A;A;✓
193;7;B;B;✓
193;8;C;C;✓
193;9;B;B;✓
193;10;D;C;✘
193;11;C;B;✘
193;12;D;D;✓
193;13;B;A;✘
193;14;D;D;✓
193;15;A;A;✓
193;16;C;C;✓
193;17;D;A;✘
193;18;C;C;✓
193;19;C;C;✓
193;20;B;B;✓
193;21;E;A;✘
193;22;E;E;✓
193;23;E;E;✓
193;24;C;C;✓
193;25;B;B;✓
193;26;A;A;✓
193;27;C;C;✓
193;28;C;D;✘
193;29;B;B;✓
193;30;B;D;✘
193;31;C;B;✘
193;32;A;A;✓
193;33;E;E;✓
193;34;E;D;✘
193;35;D;D;✓
193;36;C;C;✓
193;37;A;C;✘
193;38;B;B;✓
193;39;A;A;✓
193;40;B;B;✓
193;41;D;D;✓
193;42;B;D;✘
193;43;C;C;✓
193;44;D;D;✓
193;45;A;A;✓
193;46;C;C;✓
193;47;B;B;✓
193;48;D;D;✓
193;49;C;C;✓
193;50;B;B;✓
193;51;D;C;✘
193;52;C;C;✓
193;53;A;A;✓
193;54;A;A;✓
193;55;A;A;✓
193;56;D;C;✘
193;57;A;A;✓
193;58;B;B;✓
193;59;E;E;✓
193;60;A;A;✓
194;1;A;A;✓
194;2;D;D;✓
194;3;A;A;✓
194;4;A;A;✓
194;5;B;A;✘
194;6;A;C;✘
194;7;B;B;✓
194;8;D;C;✘
194;9;A;D;✘
194;10;D;D;✓
194;11;E;E;✓
194;12;C;C;✓
194;13;B;C;✘
194;14;B;B;✓
194;15;A;A;✓
194;16;E;E;✓
194;17;B;B;✓
194;18;B;B;✓
194;19;D;D;✓
194;20;B;B;✓
194;21;B;B;✓
194;22;A;A;✓
194;23;D;D;✓
194;24;A;A;✓
194;25;A;A;✓
194;26;A;A;✓
194;27;B;B;✓
194;28;C;C;✓
194;29;D;C;✘
194;30;E;E;✓
194;31;C;C;✓
194;32;E;A;✘
194;33;C;A;✘
194;34;B;B;✓
194;35;D;D;✓
194;36;E;E;✓
194;37;A;A;✓
194;38;C;C;✓
194;39;E;E;✓
194;40;A;A;✓
194;41;C;C;✓
194;42;A;A;✓
194;43;A;A;✓
194;44;C;C;✓
194;45;C;C;✓
194;46;D;D;✓
194;47;C;C;✓
194;48;D;D;✓
194;49;C;C;✓
194;50;A;A;✓
194;51;C;C;✓
194;52;C;A;✘
194;53;D;B;✘
194;54;B;A;✘
194;55;D;C;✘
194;56;E;D;✘
194;57;A;A;✓
194;58;D;D;✓
194;59;E;E;✓
194;60;A;A;✓
196;1;E;E;✓
196;2;D;D;✓
196;3;E;A;✘
196;4;D;A;✘
196;5;A;C;✘
196;6;E;E;✓
196;7;E;A;✘
196;8;C;C;✓
196;9;A;A;✓
196;10;C;C;✓
196;11;E;C;✘
196;12;E;D;✘
196;13;B;B;✓
196;14;B;B;✓
196;15;E;E;✓
196;16;D;D;✓
196;17;A;D;✘
196;18;C;D;✘
196;19;A;D;✘
196;20;B;B;✓
196;21;E;E;✓
196;22;A;A;✓
196;23;A;A;✓
196;24;C;A;✘
196;25;C;A;✘
196;26;A;B;✘
196;27;C;A;✘
196;28;C;C;✓
196;29;B;A;✘
196;30;E;C;✘
196;31;C;A;✘
196;32;A;A;✓
196;33;B;B;✓
196;34;E;D;✘
196;35;D;D;✓
196;36;A;A;✓
196;37;C;B;✘
196;38;C;C;✓
196;39;B;A;✘
196;40;C;B;✘
196;41;E;C;✘
196;42;B;B;✓
196;43;A;A;✓
196;44;C;B;✘
196;45;C;C;✓
196;46;D;D;✓
196;47;E;E;✓
196;48;A;A;✓
196;49;C;A;✘
196;50;B;B;✓
196;51;C;C;✓
196;52;B;C;✘
196;53;A;A;✓
196;54;D;B;✘
196;55;D;D;✓
196;56;C;B;✘
196;57;C;C;✓
196;58;A;A;✓
196;59;E;E;✓
196;60;A;A;✓
199;1;C;C;✓
199;2;C;C;✓
199;3;E;E;✓
199;4;A;A;✓
199;5;B;B;✓
199;6;D;D;✓
199;7;D;C;✘
199;8;B;B;✓
199;9;A;A;✓
199;10;D;D;✓
199;11;A;A;✓
199;12;C;D;✘
199;13;C;C;✓
199;14;A;A;✓
199;15;D;D;✓
199;16;D;D;✓
199;17;E;E;✓
199;18;E;E;✓
199;19;A;A;✓
199;20;B;B;✓
199;21;D;B;✘
199;22;B;B;✓
199;23;E;E;✓
199;24;B;B;✓
199;25;D;D;✓
199;26;D;D;✓
199;27;A;A;✓
199;28;A;A;✓
199;29;B;B;✓
199;30;D;D;✓
199;31;A;A;✓
199;32;B;B;✓
199;33;D;D;✓
199;34;D;B;✘
199;35;D;D;✓
199;36;A;A;✓
199;37;E;B;✘
199;38;B;A;✘
199;39;D;C;✘
199;40;D;B;✘
199;41;E;A;✘
199;42;E;E;✓
199;43;A;A;✓
199;44;A;B;✘
199;45;E;C;✘
199;46;B;B;✓
199;47;D;C;✘
199;48;D;A;✘
199;49;C;B;✘
199;50;A;A;✓
199;51;E;D;✘
199;52;E;D;✘
199;53;E;E;✓
199;54;D;C;✘
199;55;D;B;✘
199;56;B;B;✓
199;57;E;D;✘
199;58;D;D;✓
199;59;E;D;✘
199;60;A;A;✓
200;1;D;D;✓
200;2;C;C;✓
200;3;C;B;✘
200;4;A;A;✓
200;5;B;B;✓
200;6;D;C;✘
200;7;B;A;✘
200;8;D;C;✘
200;9;B;B;✓
200;10;E;A;✘
200;11;A;A;✓
200;12;C;C;✓
200;13;C;C;✓
200;14;C;C;✓
200;15;A;B;✘
200;16;A;A;✓
200;17;B;B;✓
200;18;A;A;✓
200;19;C;C;✓
200;20;D;C;✘
200;21;B;A;✘
200;22;A;A;✓
200;23;E;E;✓
200;24;A;A;✓
200;25;C;A;✘
200;26;A;A;✓
200;27;A;A;✓
200;28;B;B;✓
200;29;E;D;✘
200;30;A;A;✓
200;31;A;A;✓
200;32;D;C;✘
200;33;C;C;✓
200;34;A;A;✓
200;35;E;E;✓
200;36;B;B;✓
200;37;D;A;✘
200;38;E;E;✓
200;39;C;C;✓
200;40;A;A;✓
200;41;B;A;✘
200;42;E;A;✘
200;43;B;B;✓
200;44;A;B;✘
200;45;C;C;✓
200;46;D;D;✓
200;47;E;E;✓
200;48;B;B;✓
200;49;C;B;✘
200;50;B;A;✘
200;51;E;D;✘
200;52;D;D;✓
200;53;A;A;✓
200;54;D;B;✘
200;55;A;A;✓
200;56;A;A;✓
200;57;B;D;✘
200;58;D;D;✓
200;59;E;D;✘
200;60;D;D;✓
201;1;E;E;✓
201;2;B;B;✓
201;3;E;E;✓
201;4;D;D;✓
201;5;A;A;✓
201;6;A;A;✓
201;7;E;E;✓
201;8;C;B;✘
201;9;E;D;✘
201;10;C;C;✓
201;11;E;C;✘
201;12;A;A;✓
201;13;C;C;✓
201;14;E;D;✘
201;15;A;A;✓
201;16;C;A;✘
201;17;A;A;✓
201;18;A;A;✓
201;19;C;C;✓
201;20;B;A;✘
201;21;E;E;✓
201;22;A;A;✓
201;23;B;B;✓
201;24;B;B;✓
201;25;A;A;✓
201;26;C;C;✓
201;27;A;A;✓
201;28;D;D;✓
201;29;C;C;✓
201;30;D;D;✓
201;31;E;D;✘
201;32;A;A;✓
201;33;C;C;✓
201;34;A;A;✓
201;35;E;E;✓
201;36;C;C;✓
201;37;C;C;✓
201;38;E;E;✓
201;39;C;C;✓
201;40;E;E;✓
201;41;A;A;✓
201;42;B;B;✓
201;43;C;C;✓
201;44;C;C;✓
201;45;E;D;✘
201;46;A;A;✓
201;47;C;B;✘
201;48;D;D;✓
201;49;C;C;✓
201;50;D;D;✓
201;51;E;E;✓
201;52;B;B;✓
201;53;A;A;✓
201;54;C;C;✓
201;55;D;D;✓
201;56;A;A;✓
201;57;A;A;✓
201;58;A;A;✓
201;59;B;B;✓
201;60;A;A;✓
203;1;B;B;✓
203;2;E;E;✓
203;3;D;D;✓
203;4;D;D;✓
203;5;B;B;✓
203;6;A;C;✘
203;7;E;E;✓
203;8;D;D;✓
203;9;D;A;✘
203;10;E;E;✓
203;11;A;A;✓
203;12;E;E;✓
203;13;B;B;✓
203;14;C;C;✓
203;15;E;E;✓
203;16;D;D;✓
203;17;B;B;✓
203;18;E;C;✘
203;19;C;C;✓
203;20;D;D;✓
203;21;E;A;✘
203;22;A;A;✓
203;23;A;A;✓
203;24;B;B;✓
203;25;A;A;✓
203;26;A;A;✓
203;27;A;C;✘
203;28;A;C;✘
203;29;A;A;✓
203;30;A;A;✓
203;31;E;E;✓
203;32;E;D;✘
203;33;C;C;✓
203;34;D;C;✘
203;35;D;C;✘
203;36;A;A;✓
203;37;C;D;✘
203;38;C;C;✓
203;39;B;C;✘
203;40;E;E;✓
203;41;C;A;✘
203;42;A;A;✓
203;43;C;A;✘
203;44;C;C;✓
203;45;D;D;✓
203;46;A;A;✓
203;47;A;A;✓
203;48;D;B;✘
203;49;C;C;✓
203;50;E;E;✓
203;51;C;B;✘
203;52;C;C;✓
203;53;C;C;✓
203;54;A;A;✓
